1354.3493159118 0.9803422093 0.0073637781 TESS
1354.3507048036 1.0016962290 0.0073888283 TESS
1354.3520936957 1.0009347200 0.0073827854 TESS
1354.3534825875 1.0066891909 0.0073929601 TESS
1354.3548714793 0.9958565235 0.0073797675 TESS
1354.3562603713 1.0004421473 0.0073787537 TESS
1354.3576492631 0.9998090863 0.0073841917 TESS
1354.3590381552 1.0049577951 0.0073875785 TESS
1354.3604270470 0.9972519875 0.0073802052 TESS
1354.3618159388 1.0033310652 0.0073838416 TESS
1354.3632048308 1.0002597570 0.0073794010 TESS
1354.3645937227 0.9965962172 0.0073724729 TESS
1354.3659826145 1.0022380352 0.0073891082 TESS
1354.3673715065 0.9903361201 0.0073731216 TESS
1354.3687603983 1.0023663044 0.0073784632 TESS
1354.3701492901 1.0033283234 0.0073862267 TESS
1354.3715381819 1.0047295094 0.0073866239 TESS
1354.3729270740 1.0040056705 0.0073899399 TESS
1354.3743159658 0.9955324531 0.0073796995 TESS
1354.3757048576 0.9953771830 0.0073777353 TESS
1354.3770937494 0.9981280565 0.0073823538 TESS
1354.3784826414 1.0089244843 0.0074017779 TESS
1354.3798715332 1.0041919947 0.0073899981 TESS
1354.3812604250 1.0030784607 0.0073842970 TESS
1354.3826493169 0.9905801415 0.0073834872 TESS
1354.3840382087 1.0089938641 0.0073890639 TESS
1354.3854271007 0.9979577065 0.0073838332 TESS
1354.3868159925 0.9917013049 0.0073836697 TESS
1354.3882048843 1.0030817986 0.0073889908 TESS
1354.3895937761 0.9974960089 0.0073799072 TESS
1354.3909826679 0.9934923649 0.0073793055 TESS
1354.3923715597 0.9945351481 0.0073838807 TESS
1354.3937604516 0.9864178300 0.0073720496 TESS
1354.3951493436 1.0027793646 0.0073820222 TESS
1354.3965382354 0.9983612299 0.0073719397 TESS
1354.3979271272 1.0070047379 0.0073916675 TESS
1354.3993160190 0.9948043227 0.0073792762 TESS
1354.4007049108 1.0043734312 0.0073823081 TESS
1354.4020938026 0.9897711277 0.0073708901 TESS
1354.4034826944 0.9990271330 0.0073830006 TESS
1354.4048715862 0.9912658930 0.0073657003 TESS
1354.4062604781 1.0082467794 0.0073888097 TESS
1354.4076493699 0.9978852868 0.0073756361 TESS
1354.4090382617 0.9940457940 0.0073754736 TESS
1354.4104271535 0.9880326986 0.0073739421 TESS
1354.4118160453 0.9977746010 0.0073755537 TESS
1354.4132049371 0.9951655269 0.0073828236 TESS
1354.4145938289 0.9914555550 0.0073793689 TESS
1354.4159827207 0.9907844067 0.0073725991 TESS
1354.4173716125 0.9898563623 0.0073718601 TESS
1354.4187605043 0.9950269461 0.0073813526 TESS
1354.4201493959 1.0025093555 0.0073827873 TESS
1354.4215382877 1.0027955770 0.0073882737 TESS
1354.4229271795 0.9994759560 0.0073800967 TESS
1354.4243160713 0.9973030090 0.0073731584 TESS
1354.4257049631 1.0063326359 0.0073882616 TESS
1354.4270938549 0.9955117702 0.0073759495 TESS
1354.4284827467 0.9921995997 0.0073760087 TESS
1354.4298716386 1.0110840797 0.0073887440 TESS
1354.4312605301 0.9969484806 0.0073866476 TESS
1354.4326494219 1.0124962330 0.0073924651 TESS
1354.4340383137 1.0081622601 0.0073835547 TESS
1354.4354272056 1.0007133484 0.0073800585 TESS
1354.4368160974 0.9917213321 0.0073730303 TESS
1354.4382049889 0.9954532385 0.0073780888 TESS
1354.4395938807 0.9927119017 0.0073687811 TESS
1354.4409827726 1.0018466711 0.0073804776 TESS
1354.4423716644 1.0030841827 0.0073772115 TESS
1354.4437605559 1.0135338306 0.0073940274 TESS
1354.4451494477 1.0018295050 0.0073806886 TESS
1354.4465383396 1.0095754862 0.0073816027 TESS
1354.4479272314 0.9889811873 0.0073732166 TESS
1354.4493161229 1.0034869909 0.0073820250 TESS
1354.4507050147 1.0170683861 0.0074001108 TESS
1354.4520939066 1.0059309006 0.0073865652 TESS
1354.4534827981 1.0109865665 0.0073893480 TESS
1354.4548716899 0.9853299260 0.0073679653 TESS
1354.4562605817 0.9971182942 0.0073760878 TESS
1354.4576494733 1.0050716400 0.0073834858 TESS
1354.4590383651 0.9907807112 0.0073655555 TESS
1354.4604272567 1.0062464476 0.0073910942 TESS
1354.4618161485 0.9906139970 0.0073767859 TESS
1354.4632050403 0.9984510541 0.0073808967 TESS
1354.4645939319 1.0110584497 0.0073879361 TESS
1354.4659828237 1.0129081011 0.0073879072 TESS
1354.4673717153 1.0004457235 0.0073746685 TESS
1354.4687606071 1.0051724911 0.0073783770 TESS
1354.4701494987 1.0068852901 0.0073867133 TESS
1354.4715383905 1.0012019873 0.0073724366 TESS
1354.4729272820 0.9903264046 0.0073727421 TESS
1354.4743161739 0.9958171844 0.0073828408 TESS
1354.4757050654 1.0111129284 0.0073787002 TESS
1354.4770939572 1.0155987740 0.0073931785 TESS
1354.4784828488 0.9983889461 0.0073770969 TESS
1354.4798717406 1.0018903017 0.0073773959 TESS
1354.4812606322 1.0021609068 0.0073828744 TESS
1354.4826495240 0.9995198846 0.0073767104 TESS
1354.4840384156 1.0075738430 0.0073852055 TESS
1354.4854273074 1.0035309792 0.0073879668 TESS
1354.4868161990 1.0007909536 0.0073830220 TESS
1354.4882050908 0.9944306612 0.0073769214 TESS
1354.4895939823 0.9952905774 0.0073712296 TESS
1354.4909828739 0.9913600683 0.0073660682 TESS
1354.4923717657 1.0123698711 0.0073951632 TESS
1354.4937606573 0.9907189012 0.0073744189 TESS
1354.4951495489 0.9879813194 0.0073694023 TESS
1354.4965384407 1.0064312220 0.0073834634 TESS
1354.4979273323 0.9881885648 0.0073626102 TESS
1354.4993162238 1.0149224997 0.0073857103 TESS
1354.5007051156 0.9990575910 0.0073769791 TESS
1354.5020940072 1.0024389029 0.0073716841 TESS
1354.5034828988 0.9886819124 0.0073655867 TESS
1354.5048717906 1.0006260872 0.0073683420 TESS
1354.5062606822 1.0082232952 0.0073767691 TESS
1354.5076495737 1.0118913651 0.0073793526 TESS
1354.5090384653 1.0012201071 0.0073792487 TESS
1354.5104273571 0.9877440333 0.0073683755 TESS
1354.5118162487 0.9968257546 0.0073776385 TESS
1354.5132051403 0.9864214659 0.0073605953 TESS
1354.5145940319 1.0071126223 0.0073852818 TESS
1354.5159829237 1.0049499273 0.0073833857 TESS
1354.5173718152 0.9957054853 0.0073677674 TESS
1354.5187607068 1.0071407557 0.0073792050 TESS
1354.5201495984 1.0009368658 0.0073749460 TESS
1354.5215384900 1.0025151968 0.0073783793 TESS
1354.5229273818 0.9987605810 0.0073718722 TESS
1354.5243162733 1.0073435307 0.0073858718 TESS
1354.5257051649 0.9953971505 0.0073806681 TESS
1354.5270940565 1.0121854544 0.0073913531 TESS
1354.5284829481 1.0053310394 0.0073821791 TESS
1354.5298718396 1.0072121620 0.0073839724 TESS
1354.5312607312 0.9916631579 0.0073685111 TESS
1354.5326496228 0.9983446002 0.0073709148 TESS
1354.5340385144 0.9953792691 0.0073698433 TESS
1354.5354274062 0.9885824323 0.0073626474 TESS
1354.5368162978 0.9973931313 0.0073712217 TESS
1354.5382051893 0.9995924234 0.0073758583 TESS
1354.5395940809 1.0049707890 0.0073807351 TESS
1354.5409829725 0.9845252633 0.0073620039 TESS
1354.5423718641 1.0039983988 0.0073784566 TESS
1354.5437607556 1.0006866455 0.0073775020 TESS
1354.5451496472 1.0053099394 0.0073763398 TESS
1354.5465385388 0.9875652790 0.0073635164 TESS
1354.5479274304 0.9896867275 0.0073666894 TESS
1354.5493163219 1.0034046173 0.0073804348 TESS
1354.5507052135 1.0007787943 0.0073770625 TESS
1354.5520941051 0.9960991144 0.0073787458 TESS
1354.5534829967 0.9962126017 0.0073743919 TESS
1354.5548718880 0.9960201383 0.0073859454 TESS
1354.5562607796 0.9863805175 0.0073630442 TESS
1354.5576496712 0.9985188842 0.0073785814 TESS
1354.5590385627 0.9888967872 0.0073635960 TESS
1354.5604274543 0.9937441349 0.0073649460 TESS
1354.5618163459 0.9978603721 0.0073758434 TESS
1354.5632052375 1.0041476488 0.0073694605 TESS
1354.5645941290 1.0002810955 0.0073804874 TESS
1354.5659830206 0.9956819415 0.0073771076 TESS
1354.5673719119 0.9962103367 0.0073683960 TESS
1354.5687608035 1.0017523766 0.0073731430 TESS
1354.5701496951 0.9972747564 0.0073733134 TESS
1354.5715385867 1.0002952814 0.0073631573 TESS
1354.5729274782 1.0020700693 0.0073788045 TESS
1354.5743163698 1.0019040108 0.0073738364 TESS
1354.5757052612 1.0012331009 0.0073755253 TESS
1354.5770941527 0.9962292314 0.0073734559 TESS
1354.5784830443 0.9956871271 0.0073791379 TESS
1354.5798719359 0.9912040830 0.0073694261 TESS
1354.5812608272 1.0020229816 0.0073709581 TESS
1354.5826497188 1.0108381510 0.0073793461 TESS
1354.5840386104 0.9828080535 0.0073577282 TESS
1354.5854275020 1.0011522770 0.0073726662 TESS
1354.5868163933 0.9978039265 0.0073726582 TESS
1354.5882052849 0.9974685311 0.0073728543 TESS
1354.5895941764 0.9952778816 0.0073783393 TESS
1354.5909830678 1.0018414259 0.0073762601 TESS
1354.5923719594 1.0101335049 0.0073778252 TESS
1354.5937608509 0.9908679724 0.0073648631 TESS
1354.5951497423 1.0142338276 0.0073914779 TESS
1354.5965386339 1.0016102791 0.0073785111 TESS
1354.5979275254 1.0086631775 0.0073773623 TESS
1354.5993164168 1.0032501221 0.0073806806 TESS
1354.6007053083 1.0051354170 0.0073843417 TESS
1354.6020941997 1.0035297871 0.0073714061 TESS
1354.6034830913 0.9943741560 0.0073654512 TESS
1354.6048719828 0.9970927238 0.0073775849 TESS
1354.6062608742 1.0085523129 0.0073825051 TESS
1354.6076497658 1.0025770664 0.0073764678 TESS
1354.6090386571 1.0010410547 0.0073747342 TESS
1354.6104275487 1.0018267632 0.0073831910 TESS
1354.6118164400 1.0143113136 0.0073780417 TESS
1354.6132053316 1.0057351589 0.0073758699 TESS
1354.6145942229 1.0011858940 0.0073806727 TESS
1354.6159831145 1.0124653578 0.0073792012 TESS
1354.6173720059 0.9900023937 0.0073695253 TESS
1354.6187608974 0.9943014979 0.0073697930 TESS
1354.6201497888 0.9824398756 0.0073638111 TESS
1354.6215386803 0.9914305806 0.0073694410 TESS
1354.6229275717 1.0017530918 0.0073867966 TESS
1354.6243164633 1.0175796747 0.0073920516 TESS
1354.6257053546 1.0008555651 0.0073650116 TESS
1354.6270942462 0.9875163436 0.0073631112 TESS
1354.6284831375 1.0001236200 0.0073669883 TESS
1354.6298720291 1.0118147135 0.0073868064 TESS
1354.6312609204 1.0016436577 0.0073766978 TESS
1354.6326498118 0.9993537068 0.0073683574 TESS
1354.6340387034 1.0038738251 0.0073841736 TESS
1354.6354275947 0.9966090918 0.0073667988 TESS
1354.6368164860 0.9949889183 0.0073739225 TESS
1354.6382053776 0.9997138381 0.0073706685 TESS
1354.6395942690 1.0023108721 0.0073819016 TESS
1354.6409831603 1.0009740591 0.0073756995 TESS
1354.6423720519 1.0055454969 0.0073803756 TESS
1354.6437609432 0.9866486192 0.0073667676 TESS
1354.6451498346 0.9895465970 0.0073561934 TESS
1354.6465387261 0.9970519543 0.0073735211 TESS
1354.6479276175 0.9984757900 0.0073731430 TESS
1354.6493165088 0.9946654439 0.0073697027 TESS
1354.6507054004 0.9932274222 0.0073737754 TESS
1354.6520942917 0.9963458776 0.0073722512 TESS
1354.6534831831 1.0032438040 0.0073757716 TESS
1354.6548720744 1.0020691156 0.0073797693 TESS
1354.6562609660 1.0049784184 0.0073750592 TESS
1354.6576498573 1.0027197599 0.0073757838 TESS
1354.6590387487 0.9918019176 0.0073649553 TESS
1354.6604276400 1.0105838776 0.0073880968 TESS
1354.6618165314 1.0085660219 0.0073761633 TESS
1354.6632054229 0.9965252280 0.0073624249 TESS
1354.6645943143 1.0027778149 0.0073759090 TESS
1354.6659832056 1.0030173063 0.0073790061 TESS
1354.6673720970 0.9988691807 0.0073731001 TESS
1354.6687609883 0.9961643815 0.0073706028 TESS
1354.6701498797 0.9907972217 0.0073645362 TESS
1354.6715387710 1.0025825500 0.0073734191 TESS
1354.6729276626 1.0011458397 0.0073790145 TESS
1354.6743165539 0.9887770414 0.0073612309 TESS
1354.6757054453 1.0022273064 0.0073795132 TESS
1354.6770943366 0.9961071014 0.0073654088 TESS
1354.6784832279 0.9968754649 0.0073699388 TESS
1354.6798721193 0.9915354848 0.0073604733 TESS
1354.6812610106 0.9955022335 0.0073674456 TESS
1354.6826499020 1.0027804375 0.0073702652 TESS
1354.6840387933 0.9976363182 0.0073705604 TESS
1354.6854276847 1.0039699078 0.0073763439 TESS
1354.6868165760 0.9929606318 0.0073740184 TESS
1354.6882054673 1.0053662062 0.0073779905 TESS
1354.6895943587 1.0059297085 0.0073845517 TESS
1354.6909832500 0.9951666594 0.0073755821 TESS
1354.6923721414 1.0011879206 0.0073715425 TESS
1354.6937610327 1.0055024624 0.0073780012 TESS
1354.6951499240 1.0051161051 0.0073730717 TESS
1354.6965388154 0.9903566241 0.0073651611 TESS
1354.6979277067 0.9975996017 0.0073687653 TESS
1354.6993165981 0.9919918776 0.0073559447 TESS
1354.7007054894 1.0054919720 0.0073792678 TESS
1354.7020943808 0.9864863157 0.0073660230 TESS
1354.7034832721 1.0081660748 0.0073698368 TESS
1354.7048721634 1.0118470192 0.0073744957 TESS
1354.7062610548 0.9972770810 0.0073717418 TESS
1354.7076499461 1.0023120642 0.0073750191 TESS
1354.7090388372 1.0079512596 0.0073753791 TESS
1354.7104277286 0.9921430349 0.0073649143 TESS
1354.7118166199 1.0011332035 0.0073821172 TESS
1354.7132055113 0.9877747893 0.0073649427 TESS
1354.7145944026 0.9951944947 0.0073700291 TESS
1354.7159832939 1.0060606003 0.0073712072 TESS
1354.7173721851 0.9936500192 0.0073693609 TESS
1354.7187610764 0.9931266308 0.0073662675 TESS
1354.7201499677 1.0097568035 0.0073837824 TESS
1354.7215388591 1.0010731220 0.0073790676 TESS
1354.7229277504 0.9977101684 0.0073697730 TESS
1354.7243166415 1.0026348829 0.0073661804 TESS
1354.7257055329 1.0179834366 0.0073877526 TESS
1354.7270944242 1.0082740784 0.0073732729 TESS
1354.7284833156 1.0155941248 0.0073785488 TESS
1354.7298722067 1.0167405605 0.0073849238 TESS
1354.7312610980 0.9813632965 0.0073631397 TESS
1354.7326499894 0.9955630302 0.0073686405 TESS
1354.7340388807 0.9971284866 0.0073725604 TESS
1354.7354277718 1.0048159361 0.0073758303 TESS
1354.7368166632 0.9938257337 0.0073627974 TESS
1354.7382055545 1.0036828518 0.0073744687 TESS
1354.7395944456 1.0043220520 0.0073711034 TESS
1354.7409833369 0.9860979319 0.0073580844 TESS
1354.7423722283 1.0114982128 0.0073804758 TESS
1354.7437611194 0.9983369708 0.0073762233 TESS
1354.7451500107 0.9923971295 0.0073704403 TESS
1354.7465389021 0.9868317842 0.0073645525 TESS
1354.7479277932 0.9884777069 0.0073683402 TESS
1354.7493166845 1.0093175173 0.0073893317 TESS
1354.7507055756 1.0058729649 0.0073716468 TESS
1354.7520944670 1.0048445463 0.0073789586 TESS
1354.7534833583 0.9964384437 0.0073615024 TESS
1354.7548722494 1.0089648962 0.0073800376 TESS
1354.7562611408 0.9982625842 0.0073766722 TESS
1354.7576500319 0.9960552454 0.0073623420 TESS
1354.7590389232 0.9953333139 0.0073691593 TESS
1354.7604278143 0.9962099195 0.0073758946 TESS
1354.7618167057 1.0051021576 0.0073757339 TESS
1354.7632055968 0.9944669604 0.0073652402 TESS
1354.7645944881 1.0000623465 0.0073716505 TESS
1354.7659833792 1.0034376383 0.0073744203 TESS
1354.7673722706 1.0060607195 0.0073742638 TESS
1354.7687611617 1.0009838343 0.0073694959 TESS
1354.7701500530 1.0035901070 0.0073727258 TESS
1354.7715389441 1.0022696257 0.0073781293 TESS
1354.7729278355 0.9984983206 0.0073801568 TESS
1354.7743167266 0.9953615665 0.0073697763 TESS
1354.7757056179 1.0035512447 0.0073780497 TESS
1354.7770945091 1.0105133057 0.0073841917 TESS
1354.7784834004 0.9955754280 0.0073691965 TESS
1354.7798722915 1.0004340410 0.0073751905 TESS
1354.7812611826 0.9906330109 0.0073619992 TESS
1354.7826500740 0.9840534925 0.0073568854 TESS
1354.7840389651 1.0131740570 0.0073667699 TESS
1354.7854278562 1.0013511181 0.0073682903 TESS
1354.7868167475 1.0000381470 0.0073737390 TESS
1354.7882056386 0.9973219037 0.0073692217 TESS
1354.7895945300 1.0034811497 0.0073773246 TESS
1354.7909834211 0.9943230748 0.0073648812 TESS
1354.7923723122 0.9952030778 0.0073637092 TESS
1354.7937612035 0.9833663702 0.0073613506 TESS
1354.7951500946 1.0083200932 0.0073833251 TESS
1354.7965389857 1.0161464214 0.0073871613 TESS
1354.7979278769 0.9938741326 0.0073663979 TESS
1354.7993167682 0.9996196628 0.0073715942 TESS
1354.8007056593 1.0082992315 0.0073818285 TESS
1354.8020945504 0.9975010157 0.0073703164 TESS
1354.8034834415 0.9989552498 0.0073702084 TESS
1354.8048723329 0.9991425872 0.0073743011 TESS
1354.8062612240 1.0044106245 0.0073753265 TESS
1354.8076501151 1.0032643080 0.0073793475 TESS
1354.8090390062 1.0030248165 0.0073742419 TESS
1354.8104278975 0.9977631569 0.0073661776 TESS
1354.8118167887 1.0033899546 0.0073705232 TESS
1354.8132056798 0.9999834299 0.0073766527 TESS
1354.8145945709 1.0091336966 0.0073740296 TESS
1354.8159834620 1.0027210712 0.0073747672 TESS
1354.8173723533 0.9952255487 0.0073650596 TESS
1354.8187612444 0.9977400303 0.0073671467 TESS
1354.8201501355 0.9948675036 0.0073610600 TESS
1354.8215390266 1.0058643818 0.0073724710 TESS
1354.8229279178 0.9919692874 0.0073689339 TESS
1354.8243168089 1.0011219978 0.0073698214 TESS
1354.8257057000 0.9959525466 0.0073680580 TESS
1354.8270945911 0.9958666563 0.0073639858 TESS
1354.8284834824 0.9992741346 0.0073807589 TESS
1354.8298723735 1.0156735182 0.0073853908 TESS
1354.8312612646 1.0058723688 0.0073748925 TESS
1354.8326501558 0.9916331172 0.0073704240 TESS
1354.8340390469 1.0016928911 0.0073668584 TESS
1354.8354279380 1.0094678402 0.0073769996 TESS
1354.8368168291 0.9944226742 0.0073652477 TESS
1354.8382057202 1.0030347109 0.0073760636 TESS
1354.8395946113 0.9964388013 0.0073702056 TESS
1354.8409835024 1.0029646158 0.0073755071 TESS
1354.8423723935 1.0015375614 0.0073694056 TESS
1354.8437612846 0.9965314865 0.0073744305 TESS
1354.8451501757 1.0053894520 0.0073741013 TESS
1354.8465390669 1.0075504780 0.0073785521 TESS
1354.8479279580 0.9945003986 0.0073629832 TESS
1354.8493168491 0.9966070056 0.0073718820 TESS
1354.8507057402 0.9997733831 0.0073722615 TESS
1354.8520946313 1.0034523010 0.0073706862 TESS
1354.8534835224 1.0030966997 0.0073719029 TESS
1354.8548724135 0.9917415977 0.0073638880 TESS
1354.8562613044 1.0017932653 0.0073740692 TESS
1354.8576501955 1.0055189133 0.0073736226 TESS
1354.8590390866 1.0021935701 0.0073690885 TESS
1354.8604279777 1.0044286251 0.0073692789 TESS
